mean,median,max,min,membership,cluster
2.0,2.0,4,1,9,1
3.0,4.0,4,1,9,1
6.0,6.5,9,3,16,0
4.3,4.5,8,1,14,0
6.916666666666667,7.0,9,4,16,0
1.8,1.0,3,1,9,1
6.5,7.0,9,4,16,0
4.454545454545454,4.0,8,2,15,0
6.583333333333333,6.5,9,4,16,0
5.833333333333333,6.0,9,1,16,0
6.083333333333333,5.5,9,2,16,0
6.083333333333333,6.5,8,3,16,0
6.666666666666667,6.5,10,4,16,0
7.333333333333333,7.0,10,6,16,3
6.25,6.5,9,1,16,0
7.0,7.0,10,4,16,0
6.833333333333333,7.0,10,5,16,3
6.25,6.0,9,5,16,0
6.583333333333333,6.5,9,5,16,0
3.625,3.0,9,1,12,0
4.125,3.5,7,3,12,1
4.125,3.5,7,3,12,1
6.333333333333333,6.0,10,1,16,0
6.083333333333333,6.0,8,5,16,0
6.5,7.0,10,3,16,0
3.75,4.0,6,2,12,1
7.0,7.0,9,4,16,0
2.0,2.0,3,1,6,1
3.5,3.5,4,3,6,1
5.75,5.5,9,3,16,0
6.166666666666667,6.5,9,3,16,0
1.0,1.0,1,1,6,1
2.0,2.0,2,2,6,1
4.166666666666667,4.5,7,1,16,0
3.5,3.5,4,3,6,1
1.5,1.5,2,1,6,1
6.75,6.0,9,4,16,0
6.083333333333333,6.5,9,1,16,0
7.166666666666667,7.5,11,4,16,3
3.5,3.5,6,1,12,1
6.583333333333333,6.0,10,3,16,0
5.916666666666667,5.5,9,3,16,0
5.833333333333333,6.0,8,3,16,0
2.7142857142857144,3.0,4,1,11,1
5.583333333333333,6.0,9,2,16,0
6.833333333333333,6.5,10,3,16,0
2.0,2.0,2,2,5,1
2.0,2.0,2,2,5,1
3.2857142857142856,3.0,5,2,11,1
6.0,6.0,9,3,16,0
5.75,6.0,9,2,16,0
4.090909090909091,4.0,6,1,15,1
2.0,2.0,2,2,5,1
5.833333333333333,6.0,8,3,16,0
6.833333333333333,7.0,9,4,16,0
6.75,7.0,10,3,16,0
3.0,3.0,3,3,5,1
4.0,3.0,10,1,15,0
6.083333333333333,6.0,8,3,16,0
7.0,7.0,9,5,16,3
6.333333333333333,6.5,11,2,16,0
1.0,1.0,1,1,5,1
2.5,2.5,4,1,5,1
3.0,3.0,4,2,7,1
6.666666666666667,7.0,10,4,15,0
6.583333333333333,7.0,10,3,15,0
7.166666666666667,8.0,9,4,15,3
3.0,3.0,4,2,7,1
4.0,4.0,6,2,7,1
6.25,5.5,11,3,15,0
7.333333333333333,7.0,11,4,15,3
3.0,2.5,5,2,7,1
7.083333333333333,7.0,9,5,15,3
2.75,2.5,5,1,7,1
1.0,1.0,1,1,5,1
3.0,2.5,6,1,7,1
6.666666666666667,6.5,10,1,15,0
6.833333333333333,6.5,9,5,15,3
2.0,2.0,3,1,5,1
3.25,3.0,6,1,7,1
7.083333333333333,7.0,10,3,15,0
3.5,4.0,5,1,7,1
6.666666666666667,7.0,9,4,15,0
6.5,7.0,9,2,15,0
3.5,3.5,5,2,7,1
2.0,2.0,2,2,4,1
3.0,3.0,4,2,7,1
3.0,2.0,5,2,6,1
2.333333333333333,2.0,3,2,6,1
2.333333333333333,2.0,3,2,6,1
3.0,3.0,4,2,6,1
3.333333333333333,3.0,5,2,6,1
3.6666666666666665,4.0,4,3,6,1
7.0,7.0,10,3,15,0
2.0,2.0,3,1,6,1
6.166666666666667,6.0,9,5,15,0
6.333333333333333,7.0,10,2,15,0
7.0,7.0,10,4,15,0
3.1818181818181817,3.0,6,1,14,1
6.916666666666667,7.5,10,3,15,0
6.75,7.0,9,5,15,3
6.416666666666667,6.0,10,4,15,0
6.833333333333333,7.0,11,4,15,3
7.25,7.5,10,4,15,3
6.166666666666667,6.0,9,2,15,0
2.0,2.0,3,1,5,1
3.0,3.0,4,2,5,1
6.666666666666667,6.5,11,4,15,0
6.5,6.0,11,4,15,0
6.666666666666667,7.0,10,4,15,0
6.916666666666667,7.0,11,3,15,0
2.5,2.5,3,2,5,1
4.333333333333333,5.0,6,2,6,1
3.25,2.5,6,2,7,1
3.333333333333333,4.0,4,2,6,1
1.0,1.0,1,1,6,1
2.5,2.5,4,1,7,1
2.5,2.5,3,2,5,1
2.0,2.0,2,2,5,1
1.5,1.5,2,1,5,1
3.0,3.0,3,3,4,1
1.0,1.0,1,1,4,1
4.0,4.0,4,4,4,1
2.0,2.0,2,2,4,1
3.8,3.5,6,1,13,1
2.0,2.0,2,2,4,1
4.0,3.5,7,2,13,1
6.333333333333333,5.0,10,4,15,0
1.0,1.0,1,1,4,1
1.0,1.0,1,1,4,1
3.0,3.0,3,3,4,1
2.0,2.0,3,1,5,1
3.0,3.0,3,3,4,1
1.0,1.0,1,1,4,1
7.75,7.5,12,4,15,3
1.0,1.0,1,1,4,1
2.0,2.0,3,1,6,1
7.416666666666667,7.0,12,4,15,3
3.333333333333333,3.0,4,3,6,1
2.333333333333333,2.0,4,1,6,1
3.0,3.0,5,1,6,1
2.333333333333333,2.0,3,2,6,1
6.25,6.0,10,5,15,0
1.0,1.0,1,1,5,1
3.4444444444444446,3.0,7,2,12,1
2.0,2.0,3,1,5,1
4.888888888888889,5.0,7,2,12,0
2.857142857142857,3.0,4,1,10,1
4.142857142857143,4.0,8,1,10,0
3.7142857142857135,4.0,5,2,10,1
2.857142857142857,3.0,5,1,10,1
3.857142857142857,3.0,8,1,10,1
6.25,6.0,9,3,15,0
3.4444444444444446,3.0,8,1,12,1
6.833333333333333,6.5,9,5,15,3
4.444444444444445,5.0,7,2,12,0
4.222222222222222,4.0,8,1,12,0
7.083333333333333,7.0,9,4,15,0
6.333333333333333,6.0,9,4,15,0
7.0,7.0,10,4,15,0
6.583333333333333,6.0,10,3,15,0
6.833333333333333,7.0,10,3,15,0
6.666666666666667,7.0,8,4,15,0
2.6,3.0,4,1,8,1
3.0,3.0,4,2,8,1
3.7777777777777777,4.0,6,1,12,1
6.833333333333333,7.0,9,2,15,0
7.416666666666667,7.5,9,4,15,3
6.583333333333333,6.5,9,5,15,0
3.333333333333333,3.0,8,1,12,1
6.5,6.5,10,4,15,0
4.444444444444445,5.0,7,1,12,0
4.777777777777778,5.0,7,2,12,0
7.416666666666667,7.0,10,4,15,3
4.333333333333333,5.0,8,1,12,0
3.6666666666666665,4.0,5,2,9,1
2.833333333333333,3.0,5,1,9,1
2.833333333333333,3.0,5,1,9,1
3.6666666666666665,4.0,5,2,9,1
2.333333333333333,2.5,4,1,9,1
3.6666666666666665,3.5,6,1,9,1
2.833333333333333,2.5,5,2,9,1
2.5,2.5,4,1,9,1
6.416666666666667,7.0,10,3,15,0
6.5,7.0,9,2,15,0
3.555555555555556,4.0,5,1,12,1
3.6666666666666665,3.0,9,1,12,0
7.166666666666667,7.5,10,5,15,3
7.166666666666667,7.0,10,4,15,3
6.5,6.5,9,3,15,0
2.6,3.0,3,2,8,1
2.4,2.0,4,1,8,1
5.916666666666667,6.0,10,3,15,0
2.6,2.0,5,1,8,1
3.375,3.0,7,1,11,1
5.833333333333333,6.0,7,3,15,0
7.0,7.5,9,2,15,0
2.8,3.0,4,2,8,1
4.5,4.5,7,3,11,0
3.625,4.0,7,1,11,1
7.166666666666667,7.5,12,3,15,0
2.6,2.0,5,1,8,1
2.0,1.0,5,1,8,1
7.25,7.0,10,4,15,3
7.166666666666667,7.0,9,4,15,0
3.2,3.0,4,3,8,1
2.8,3.0,4,1,8,1
3.5,3.5,6,1,11,1
6.333333333333333,6.5,10,3,15,0
6.833333333333333,7.0,10,4,15,0
7.333333333333333,7.5,10,5,15,3
4.0,5.0,5,2,8,1
6.583333333333333,6.5,9,4,15,0
3.4,3.0,5,2,8,1
3.2,3.0,5,2,8,1
6.583333333333333,6.5,11,4,15,0
7.083333333333333,7.0,11,3,15,0
5.916666666666667,6.0,9,3,15,0
2.2,2.0,3,1,8,1
2.625,2.0,5,1,11,1
6.333333333333333,6.0,9,4,15,0
2.8,3.0,4,2,8,1
7.416666666666667,7.5,10,4,14,3
4.0,4.0,4,4,4,1
6.666666666666667,6.5,12,3,14,0
7.916666666666667,8.0,10,7,14,3
3.7777777777777777,4.0,7,1,11,1
4.333333333333333,4.0,8,1,11,0
6.333333333333333,6.5,9,5,14,0
6.75,7.0,9,5,14,3
4.444444444444445,5.0,9,1,11,0
2.5,2.5,4,1,4,1
6.666666666666667,6.5,10,4,14,0
6.583333333333333,6.0,11,4,14,0
6.5,6.0,9,4,14,0
7.083333333333333,7.0,10,4,14,0
6.916666666666667,6.5,10,5,14,3
2.6666666666666665,3.0,3,2,5,1
3.0,3.0,4,2,9,1
6.583333333333333,6.5,8,4,14,0
6.916666666666667,8.0,10,3,14,0
6.333333333333333,6.0,8,5,14,0
7.333333333333333,7.0,11,5,14,3
1.0,1.0,1,1,4,1
4.444444444444445,4.0,7,2,11,0
7.916666666666667,8.0,10,5,14,3
6.833333333333333,6.5,10,3,14,0
3.6666666666666665,3.0,6,1,11,1
3.4444444444444446,3.0,7,1,11,1
4.0,4.0,6,2,11,1
7.083333333333333,7.5,10,3,14,0
4.090909090909091,5.0,7,1,13,0
6.666666666666667,6.5,9,4,14,0
3.375,2.5,8,1,10,1
7.583333333333333,7.0,10,6,14,3
2.0,2.0,3,1,4,1
7.916666666666667,8.0,10,6,14,3
7.166666666666667,6.5,10,5,14,3
1.3333333333333333,1.0,2,1,5,1
3.333333333333333,3.0,5,2,5,1
2.7142857142857144,2.0,5,1,9,1
2.333333333333333,2.0,4,1,5,1
2.571428571428572,2.0,5,1,9,1
3.333333333333333,3.0,5,2,5,1
4.142857142857143,4.0,6,3,9,1
3.333333333333333,3.0,5,2,5,1
1.6666666666666667,1.0,3,1,5,1
4.125,4.0,6,3,10,1
2.4,2.0,5,1,7,1
2.6666666666666665,3.0,3,1,8,1
6.833333333333333,7.0,11,4,14,3
7.416666666666667,7.5,10,4,14,3
6.583333333333333,7.0,9,4,14,0
3.8,4.0,7,1,12,1
3.7,4.0,6,1,12,1
3.4,3.0,9,1,12,0
6.5,6.5,9,4,14,0
7.75,7.0,11,5,14,3
4.7,5.0,9,1,12,0
3.1,3.5,5,1,12,1
7.333333333333333,7.5,12,5,14,3
6.666666666666667,7.0,8,3,14,0
6.833333333333333,7.5,10,3,14,0
6.416666666666667,6.0,10,3,14,0
7.25,7.0,10,4,14,3
3.8,4.0,7,1,12,1
6.5,6.0,9,4,14,0
4.181818181818182,4.0,8,2,13,0
3.4545454545454546,4.0,8,1,13,1
2.6,3.0,3,2,7,1
3.4,3.0,5,2,7,1
7.083333333333333,7.0,9,5,14,3
3.6,3.0,6,2,7,1
7.083333333333333,7.0,12,3,14,0
7.0,7.0,10,3,14,0
2.6,2.0,5,2,7,1
3.8181818181818175,4.0,8,1,13,0
7.0,6.5,9,6,14,3
6.416666666666667,6.5,8,4,14,0
3.4,4.0,5,1,7,1
2.4,2.0,4,1,7,1
6.75,7.0,9,4,14,0
7.0,7.0,10,4,14,0
6.25,6.5,9,3,14,0
3.5,3.0,6,2,6,1
8.166666666666666,8.0,11,6,14,3
2.5,2.0,5,1,6,1
6.916666666666667,7.5,8,4,14,0
4.0,4.0,4,4,3,1
4.0,4.0,5,3,4,1
7.333333333333333,7.0,9,4,14,0
7.0,7.0,9,4,14,0
6.166666666666667,6.0,9,4,14,0
6.75,6.5,10,4,14,0
1.5,1.5,2,1,4,1
4.0,4.0,5,3,4,1
6.916666666666667,7.0,9,4,14,0
4.333333333333333,3.5,7,3,8,1
3.333333333333333,3.0,6,1,8,1
7.0,7.0,10,3,14,0
3.0,3.0,4,1,8,1
7.083333333333333,7.0,9,5,14,3
7.583333333333333,7.5,10,5,14,3
2.75,2.5,4,2,6,1
7.0,7.0,9,5,14,3
1.0,1.0,1,1,3,1
5.0,5.0,5,5,3,0
3.8,4.0,7,1,12,1
2.5,2.0,5,1,6,1
2.75,2.0,5,2,6,1
2.25,2.0,3,2,6,1
2.75,2.5,5,1,6,1
3.909090909090909,3.0,7,2,13,1
2.75,3.0,4,1,6,1
6.75,7.0,9,4,14,0
7.0,7.0,10,3,14,0
7.75,7.5,11,5,14,3
6.416666666666667,6.5,9,4,14,0
7.0,7.0,11,2,14,0
7.583333333333333,9.0,10,3,14,3
7.166666666666667,7.0,9,6,14,3
1.0,1.0,1,1,3,1
1.0,1.0,1,1,3,1
7.0,7.0,10,6,14,3
6.833333333333333,7.0,10,4,13,0
4.363636363636363,4.0,7,1,12,1
6.666666666666667,6.5,11,4,13,0
7.75,8.0,10,5,13,3
7.666666666666667,7.5,11,4,13,3
6.916666666666667,7.0,10,5,13,3
4.666666666666667,5.0,8,2,13,0
8.0,8.0,12,5,13,3
6.583333333333333,7.0,10,3,13,0
7.25,7.5,11,5,13,3
7.166666666666667,7.5,9,4,13,3
4.333333333333333,4.5,8,1,13,0
7.5,7.5,10,5,13,3
6.666666666666667,7.0,10,4,13,0
7.333333333333333,7.5,11,3,13,0
6.916666666666667,7.0,11,5,13,3
7.25,7.5,9,5,13,3
6.916666666666667,7.5,9,4,13,3
7.333333333333333,7.5,9,5,13,3
7.833333333333333,7.5,11,6,13,3
6.416666666666667,6.5,11,2,13,0
8.166666666666666,8.0,11,5,13,3
6.75,7.0,10,3,13,0
6.833333333333333,8.0,9,2,13,0
4.0,4.0,4,4,2,1
8.0,8.0,8,8,2,3
2.0,2.0,2,2,2,1
1.0,1.0,1,1,2,1
3.0,3.0,3,3,2,1
2.0,2.0,2,2,2,1
7.666666666666667,8.0,10,5,13,3
4.181818181818182,4.0,6,2,12,1
7.25,7.0,10,6,13,3
3.0,3.0,4,2,3,1
4.0,4.0,7,1,10,1
7.75,7.0,11,5,13,3
7.0,7.0,11,4,13,3
4.5,4.5,9,2,11,0
6.5,6.5,8,4,13,0
6.666666666666667,6.0,10,5,13,0
4.571428571428571,4.0,8,1,8,0
7.916666666666667,8.0,11,6,13,3
3.7142857142857135,4.0,6,1,8,1
6.666666666666667,6.0,9,5,13,0
1.6666666666666667,2.0,2,1,4,1
3.333333333333333,3.0,5,2,4,1
3.333333333333333,4.0,4,2,4,1
2.333333333333333,2.0,4,1,4,1
7.0,7.0,9,5,13,3
7.333333333333333,7.0,10,5,13,3
2.333333333333333,2.0,3,2,4,1
3.6,3.5,7,1,11,1
4.2,3.5,8,2,11,0
6.5,6.0,10,4,13,0
7.333333333333333,8.0,12,3,13,3
2.6666666666666665,3.0,4,1,7,1
6.75,7.5,9,2,13,0
6.75,6.5,8,5,13,0
6.5,6.5,9,4,13,0
3.25,3.0,6,1,5,1
2.0,1.5,4,1,5,1
7.25,7.0,10,4,13,3
3.2857142857142856,3.0,7,1,8,1
4.4,4.0,9,2,11,0
2.75,2.5,4,2,5,1
3.0,2.5,5,2,5,1
3.7,3.5,8,1,11,1
2.25,1.5,5,1,5,1
3.0,3.0,5,1,7,1
7.25,7.5,10,5,13,3
7.333333333333333,7.0,9,5,13,3
3.25,3.0,4,3,5,1
7.333333333333333,7.0,9,4,13,0
2.0,2.0,3,1,4,1
5.545454545454546,5.0,10,2,12,0
3.4,4.0,5,2,6,1
3.4545454545454546,3.0,5,1,12,1
3.2,3.0,6,1,6,1
5.0,6.0,8,1,12,0
3.6,4.0,6,1,6,1
2.8,3.0,4,1,6,1
3.8,4.0,6,1,6,1
4.818181818181818,5.0,9,3,12,0
6.75,7.0,9,3,13,0
4.0,3.0,9,1,10,0
4.777777777777778,5.0,8,1,10,0
3.888888888888889,4.0,7,1,10,1
3.0,3.0,4,2,3,1
7.583333333333333,7.0,10,6,13,3
2.0,2.0,3,1,3,1
4.2,5.0,6,1,6,1
3.2,2.0,6,2,6,1
3.333333333333333,3.0,6,2,7,1
6.916666666666667,7.0,9,6,13,3
4.125,4.5,8,1,9,0
6.833333333333333,7.0,9,5,13,3
7.0,7.0,11,4,13,3
3.375,2.5,7,1,9,1
7.25,7.0,10,5,13,3
6.666666666666667,7.0,8,4,13,0
2.5,2.5,4,1,3,1
6.833333333333333,7.0,10,4,13,0
3.875,3.5,7,1,9,1
4.2,3.5,8,2,11,0
7.916666666666667,7.5,10,6,12,3
4.0,4.0,7,2,10,1
4.0,3.0,7,3,5,1
3.2,2.0,7,1,5,1
7.166666666666667,7.5,10,5,12,3
8.083333333333334,8.5,11,5,12,3
7.25,7.0,9,6,12,3
3.9,3.5,7,1,10,1
8.166666666666666,8.0,10,5,12,3
5.0,5.5,7,2,6,0
3.333333333333333,2.5,7,1,6,1
7.166666666666667,7.0,10,5,12,3
4.333333333333333,4.5,6,2,6,1
4.8,4.0,10,1,10,0
3.8,3.0,6,2,5,1
4.6,4.0,10,2,10,0
6.583333333333333,6.5,10,4,12,0
7.083333333333333,7.0,10,4,12,3
8.083333333333334,8.0,10,7,12,3
6.833333333333333,6.0,10,5,12,3
4.5,5.0,6,1,8,1
7.083333333333333,7.5,10,3,12,0
7.416666666666667,7.0,10,5,12,3
4.0,4.0,6,2,9,1
2.875,3.0,5,1,8,1
6.666666666666667,7.0,10,4,12,0
7.166666666666667,7.0,11,4,12,3
4.0,4.0,7,2,9,1
4.0,4.0,7,1,9,1
3.111111111111111,3.0,7,1,9,1
4.111111111111111,4.0,8,1,9,0
7.833333333333333,7.5,10,6,12,3
4.333333333333333,4.0,9,1,9,0
3.8333333333333335,4.0,7,1,12,1
8.25,8.5,12,6,12,3
4.666666666666667,4.5,8,1,12,0
7.583333333333333,7.5,11,5,12,3
7.166666666666667,7.5,9,4,12,3
7.083333333333333,7.5,10,4,12,3
7.75,8.0,11,4,12,3
7.333333333333333,7.0,10,4,12,3
7.333333333333333,7.0,9,6,12,3
7.333333333333333,7.0,11,4,12,3
8.75,9.0,12,4,12,3
3.4285714285714284,4.0,6,1,7,1
3.2857142857142856,4.0,5,1,7,1
8.083333333333334,8.0,11,5,12,3
7.25,7.0,10,4,12,3
4.25,4.0,7,2,12,1
4.5,4.5,7,1,12,0
4.666666666666667,5.0,9,1,12,0
7.083333333333333,7.0,9,5,12,3
7.083333333333333,7.0,10,5,12,3
4.181818181818182,4.0,8,1,11,0
8.0,8.0,10,5,12,3
4.4,5.0,7,1,5,0
5.333333333333333,6.0,8,2,3,0
6.833333333333333,6.5,9,5,12,3
7.5,7.5,14,3,12,3
7.333333333333333,7.5,10,4,12,3
7.083333333333333,7.0,9,5,12,3
7.166666666666667,7.5,10,4,12,3
7.416666666666667,7.5,10,4,12,3
3.25,3.0,6,1,4,1
3.0,3.0,4,2,4,1
2.5,2.5,4,1,4,1
3.0,2.5,5,2,4,1
3.75,3.5,5,3,4,1
7.083333333333333,7.0,10,5,12,3
7.166666666666667,7.0,10,5,12,3
1.0,1.0,1,1,1,1
2.0,2.0,2,2,1,1
1.0,1.0,1,1,1,1
8.333333333333334,8.0,11,6,12,3
5.4,5.0,10,2,5,0
7.833333333333333,8.0,10,4,12,3
3.0,3.0,3,3,3,1
4.0,4.0,7,1,11,1
4.5,4.5,5,4,2,1
2.5,2.5,4,1,2,1
2.5,2.5,4,1,2,1
2.0,2.0,3,1,2,1
4.0,4.0,5,3,2,1
6.5,6.5,9,4,12,0
7.333333333333333,7.0,10,5,12,3
4.727272727272728,4.0,7,3,11,0
5.090909090909091,5.0,8,3,11,0
3.0,3.0,4,2,3,1
3.5454545454545454,3.0,7,1,11,1
7.25,8.0,9,5,12,3
8.166666666666666,8.5,12,3,12,3
2.6666666666666665,3.0,4,1,3,1
7.25,7.0,11,4,12,3
6.666666666666667,6.5,9,2,12,0
4.2,3.0,9,1,4,0
4.285714285714286,4.0,8,1,6,0
4.888888888888889,5.0,10,1,8,0
3.909090909090909,4.0,8,1,10,0
4.25,4.5,6,2,3,1
6.333333333333333,7.0,10,2,2,0
5.571428571428571,5.0,8,3,6,0
3.888888888888889,3.0,8,1,8,1
5.0,3.0,9,3,2,0
4.666666666666667,5.0,8,1,5,0
7.416666666666667,7.5,11,3,11,3
4.75,5.0,8,2,7,0
4.833333333333333,4.5,8,2,11,0
4.1,3.0,9,1,9,0
4.666666666666667,5.0,9,1,8,0
4.4,3.0,10,2,4,0
2.8,2.0,6,1,4,1
4.4,3.0,8,3,4,0
4.75,3.5,9,3,3,0
4.75,4.0,8,3,7,0
5.0,5.0,9,2,11,0
3.9166666666666665,3.0,7,1,11,1
4.0,3.5,6,3,5,1
7.416666666666667,8.0,10,3,11,3
5.666666666666667,5.0,9,3,2,0
5.454545454545454,5.0,10,1,10,0
4.333333333333333,3.0,9,1,2,0
4.666666666666667,3.0,8,3,2,0
5.0,5.0,8,2,1,0
5.2,5.0,10,2,9,0
4.1,4.0,7,2,9,1
5.0,4.0,9,2,2,0
4.555555555555555,4.0,9,2,8,0
7.5,6.5,12,6,11,3
4.8,5.0,9,1,4,0
5.555555555555555,5.0,9,2,8,0
7.583333333333333,7.0,10,5,11,3
5.083333333333333,4.5,9,1,11,0
4.125,4.0,7,2,7,1
4.6,5.0,8,2,4,0
4.6,4.0,9,1,9,0
7.25,7.0,10,3,11,0
8.416666666666666,8.0,11,5,11,3
6.0,6.0,8,4,1,0
4.3,4.5,7,1,9,0
6.333333333333333,5.0,12,2,2,0
4.125,3.5,7,2,7,1
7.916666666666667,8.0,13,4,11,3
7.333333333333333,7.0,11,3,11,0
3.6666666666666665,4.0,7,2,8,1
4.666666666666667,5.0,8,2,8,0
5.0,4.5,9,2,3,0
3.8333333333333335,3.0,7,1,5,1
5.25,5.5,9,1,3,0
3.875,3.0,8,2,7,1
7.916666666666667,8.0,12,6,11,3
4.0,3.0,9,1,8,0
4.9,5.0,10,1,9,0
7.5,7.0,10,6,11,3
4.0,3.5,11,1,7,0
4.4,6.0,7,1,4,0
5.0,5.0,8,2,3,0
4.8,4.0,8,2,4,0
5.166666666666667,4.0,10,1,5,0
4.166666666666667,3.5,9,2,5,0
4.8,4.5,8,2,9,0
7.5,7.5,10,5,11,3
3.4,4.0,5,2,4,1
5.0,5.0,10,1,10,0
4.9,5.0,9,2,9,0
7.083333333333333,7.5,9,4,11,3
5.142857142857143,4.0,11,2,6,0
4.285714285714286,5.0,6,2,6,1
8.166666666666666,8.0,10,6,11,3
5.1,5.5,9,1,9,0
7.416666666666667,7.5,12,4,11,3
6.333333333333333,6.0,9,4,2,0
4.5,4.0,9,1,3,0
4.2,4.5,9,1,9,0
5.0,5.5,7,2,3,0
4.75,5.0,7,2,3,0
8.25,8.5,11,6,11,3
4.8,4.5,8,1,9,0
5.333333333333333,3.0,11,2,2,0
6.5,6.5,10,3,1,0
3.0,2.0,6,1,4,1
3.8,3.0,10,1,9,0
3.4,2.0,8,1,4,1
4.0,3.0,8,1,6,1
4.090909090909091,4.0,8,1,10,0
5.0,4.0,9,1,5,0
4.625,4.0,10,2,7,0
4.0,4.0,6,3,7,1
4.75,4.0,10,1,11,0
4.166666666666667,4.0,7,1,5,1
5.142857142857143,5.0,8,3,6,0
5.857142857142857,4.0,11,3,6,0
7.666666666666667,8.0,10,4,11,3
4.25,3.0,8,3,3,0
4.5,4.5,8,1,5,0
6.833333333333333,6.5,9,4,11,0
4.2,4.0,7,2,4,1
3.888888888888889,3.0,8,1,8,1
4.545454545454546,5.0,9,1,10,0
4.333333333333333,4.0,9,1,5,0
4.714285714285714,6.0,7,1,6,0
4.666666666666667,5.0,7,2,8,0
4.6,5.0,10,1,4,0
4.75,5.0,10,1,11,0
3.333333333333333,2.0,6,2,2,1
4.090909090909091,4.0,11,1,10,0
7.25,7.0,10,5,11,3
4.666666666666667,5.0,8,1,11,0
5.0,5.0,9,1,1,0
4.0,4.0,7,1,5,1
4.25,4.5,8,2,7,0
5.0,4.0,9,2,6,0
5.416666666666667,5.5,10,2,11,0
4.333333333333333,4.0,10,1,8,0
6.0,6.0,9,3,1,0
7.416666666666667,7.0,11,5,11,3
4.333333333333333,4.5,8,1,11,0
4.428571428571429,5.0,9,1,6,0
5.333333333333333,5.5,8,2,5,0
3.7,4.0,7,1,9,1
3.6666666666666665,3.5,7,1,11,1
4.4,4.0,8,2,4,0
4.857142857142857,3.0,9,2,6,0
5.333333333333333,4.0,11,2,5,0
3.4444444444444446,3.0,7,1,8,1
4.2,4.5,7,1,9,1
7.083333333333333,6.5,10,6,11,3
7.25,8.0,10,3,11,3
7.416666666666667,8.0,9,6,11,3
7.75,8.0,10,5,11,3
7.333333333333333,7.0,11,3,11,0
5.333333333333333,6.0,8,2,2,0
8.166666666666666,7.5,12,6,11,3
4.0,4.0,6,2,5,1
5.090909090909091,4.0,10,1,10,0
4.0,4.0,7,1,9,1
4.3,4.0,8,1,9,0
7.0,7.0,8,6,1,3
4.571428571428571,5.0,8,1,6,0
5.111111111111111,6.0,8,2,8,0
4.555555555555555,4.0,11,1,8,0
4.571428571428571,4.0,7,2,6,0
4.142857142857143,4.0,7,3,6,0
4.5,4.5,7,2,5,0
7.25,7.5,10,3,11,0
4.666666666666667,4.0,9,2,8,0
4.916666666666667,4.0,10,1,11,0
4.714285714285714,5.0,10,1,6,0
5.166666666666667,5.0,9,1,11,0
5.5,5.5,9,2,1,0
4.2727272727272725,4.0,8,1,10,0
4.0,4.0,7,2,7,1
5.666666666666667,4.0,11,2,2,0
6.333333333333333,5.0,9,5,2,0
7.0,7.5,8,4,11,0
4.875,4.5,9,3,7,0
4.454545454545454,4.0,9,1,10,0
5.666666666666667,6.0,9,2,2,0
7.083333333333333,7.0,11,3,11,0
4.583333333333333,4.5,9,2,11,0
4.4,4.0,8,2,9,0
8.25,8.0,12,6,11,3
3.75,4.5,7,1,7,1
5.5,5.0,9,2,11,0
3.75,3.0,7,2,3,1
4.142857142857143,3.0,8,1,6,1
5.0,5.0,9,1,10,0
4.444444444444445,4.0,7,1,8,1
4.375,3.5,9,2,7,0
6.0,6.0,9,3,1,0
6.818181818181818,7.0,9,5,10,3
4.125,4.0,8,1,7,0
5.454545454545454,5.0,10,3,10,0
4.909090909090909,4.0,11,2,10,0
4.666666666666667,5.0,8,1,5,0
4.285714285714286,4.0,9,1,6,0
8.0,8.0,11,6,10,3
6.636363636363637,7.0,9,3,10,0
3.25,3.0,7,1,7,1
8.181818181818182,8.0,10,6,10,3
4.0,4.0,9,1,6,0
4.8,3.0,10,2,4,0
4.9,5.0,9,1,9,0
7.909090909090909,8.0,10,5,10,3
4.0,3.0,7,3,4,1
4.0,4.0,6,1,4,1
5.5,5.5,9,3,5,0
4.75,4.5,8,2,3,0
4.6,4.0,11,1,9,0
4.363636363636363,4.0,11,1,10,0
7.727272727272727,8.0,10,5,10,3
6.0,6.0,10,3,6,0
7.727272727272727,8.0,9,6,10,3
8.272727272727273,8.0,11,3,10,3
7.454545454545454,8.0,9,5,10,3
3.909090909090909,4.0,7,1,10,1
7.090909090909091,7.0,10,6,10,3
5.666666666666667,5.0,9,3,2,0
7.909090909090909,7.0,11,6,10,3
3.2,3.0,7,1,4,1
7.181818181818182,8.0,9,3,10,0
8.090909090909092,8.0,10,6,10,3
6.909090909090909,7.0,10,5,10,3
3.5,3.0,7,1,7,1
4.666666666666667,5.0,6,3,2,0
3.9,4.0,6,1,9,1
3.6,3.0,7,2,9,1
4.3,4.0,10,1,9,0
4.181818181818182,5.0,8,1,10,0
5.545454545454546,6.0,10,2,10,0
8.363636363636363,8.0,11,6,10,3
4.111111111111111,3.0,10,1,8,0
3.5,2.5,8,1,7,1
4.444444444444445,4.0,8,1,8,0
5.285714285714286,6.0,9,1,6,0
7.818181818181818,8.0,11,5,10,3
8.090909090909092,8.0,11,7,10,3
4.222222222222222,4.0,8,1,8,0
7.727272727272727,8.0,10,6,10,3
8.181818181818182,8.0,11,6,10,3
5.0,6.0,8,1,10,0
4.375,4.0,7,2,7,1
4.5,4.5,10,2,7,0
3.6,3.5,7,1,9,1
4.4,5.0,8,1,9,0
4.142857142857143,4.0,7,1,6,1
7.818181818181818,7.0,10,6,10,3
